"id","manz_ccnct","cod_barr","barrio","zona","y_pred24","y_pred24_red","y_pred23","y_pred23_red","y_pred22","y_pred22_red","y_pred21","y_pred21_red","y_pred20","y_pred20_red","y_pred19","y_pred19_red","y_pred18","y_pred18_red","n2017","n2016","n2015","n2014","n2013","n2012","n2011","n2010","n2009","n2008","n2007"
104,"7600110000000017040407","2296","Parcelaciones Pance","Ciudad Jardin",0.389828196388941,0,0.129282984039709,0,0.356950131046902,0,0.327649630692148,0,0.467478901583895,0,0.808986624899387,1,0.431458434455211,0,0,0,1,0,0,1,1,1,0,1,2
105,"7600110000000017040408","2296","Parcelaciones Pance","Ciudad Jardin",1.23052178422156,1,1.11218073236443,1,1.20704597143393,1,1.18497153898919,1,1.43253430271764,1,1.27344197756707,1,1.75665895270879,2,1,0,2,1,4,1,3,2,0,5,4
106,"7600110000000017060107","2296","Parcelaciones Pance","Ciudad Jardin",1.68830042568141,2,1.96739370411494,2,1.68264516551644,2,1.73797246117937,2,1.53639339264015,2,1.1333954064454,1,1.98489418563305,2,1,0,2,0,3,1,3,1,4,0,2
107,"7600110000000017080312","2296","Parcelaciones Pance","Ciudad Jardin",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.127616330160117,0,0.147502060364594,0,0,0,0,0,0,0,1,0,0,0,2
108,"7600110000000017070107","2296","Parcelaciones Pance","Ciudad Jardin",1.56915795785251,2,1.81058639965469,2,1.89328357603748,2,1.69752133559022,2,1.97158684255201,2,1.84821825689375,2,1.90132834104078,2,3,0,1,1,1,3,0,3,3,0,6
109,"7600110000000017090323","2296","Parcelaciones Pance","Ciudad Jardin",1.16432134639224,1,1.16432134639224,1,1.16816749339556,1,0.79159308944438,1,1.08975908115173,1,0.891993781185414,1,0.759616749136371,1,1,1,1,0,0,2,2,1,0,1,1
110,"7600110000000017070108","2296","Parcelaciones Pance","Ciudad Jardin",1.16432134639224,1,1.16432134639224,1,1.16432134639224,1,1.16432134639224,1,1.16816749339556,1,0.942519966365341,1,0.902983865775609,1,1,1,1,1,1,0,0,1,3,1,3
111,"7600110000000017320114","1778","Santa Anita - La Selva","La Hacienda",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.144840862561423,0,0.144840862561423,0,0,0,0,0,0,0,0,0,0,0,0
112,"7600110000000017090322","2296","Parcelaciones Pance","Ciudad Jardin",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.127616330160117,0,0.147502060364594,0,0,0,0,0,0,0,1,0,0,0,0
113,"7600110000000017090210","2297","Urbanizacion Rio Lili","Ciudad Jardin",15.304,15,15.304,15,15.304,15,15.356,15,15.168,15,15.924,16,15,15,19,17,18,14,12,5,13,8,9,6,6
114,"7600110000000017090217","2297","Urbanizacion Rio Lili","Ciudad Jardin",1.38619585874148,1,1.27888737078981,1,1.07933555377989,1,0.823479219122137,1,0.959537489503585,1,0.71754227671922,1,0.794040837007467,1,1,2,2,0,0,0,0,0,0,1,0
115,"7600110000000017090216","2297","Urbanizacion Rio Lili","Ciudad Jardin",1.05695611162155,1,1.26381893002839,1,0.877282027736943,1,1.42149463357142,1,1.37029133061588,1,0.791936977080277,1,1.17079279890369,1,2,1,1,1,0,1,0,0,0,0,0
116,"7600110000000017090215","2297","Urbanizacion Rio Lili","Ciudad Jardin",0.161982730082017,0,0.161982730082017,0,0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.273232482847319,0,0.13297919822916,0,0,0,0,1,0,0,0,0,1,0,0
117,"7600110000000017090214","2297","Urbanizacion Rio Lili","Ciudad Jardin",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.143146341928111,0,0.129334897492952,0,0,0,0,0,0,0,0,1,1,0,0
118,"7600110000000017090212","2297","Urbanizacion Rio Lili","Ciudad Jardin",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.144840862561423,0,0.144840862561423,0,0,0,0,0,0,0,0,0,0,0,0
119,"7600110000000017090213","2297","Urbanizacion Rio Lili","Ciudad Jardin",0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.153721604008548,0,0.129334897492952,0,0.149742622023541,0,0,1,0,0,0,0,0,0,1,0,1
120,"7600110000000017090231","2297","Urbanizacion Rio Lili","Ciudad Jardin",1.61001042146135,2,1.75927280037011,2,0.743746223860998,1,1.53331385989576,2,0.513867988713342,1,0.347498552856137,0,0.503411473413176,1,0,1,0,0,2,0,0,1,0,0,0
121,"7600110000000017090103","2298","Ciudad Campestre","Ciudad Jardin",0.715569723378093,1,0.370475532111589,0,1.19276038700102,1,0.615148875910022,1,1.02821701848395,1,1.39096455712526,1,0.405499282878248,0,1,0,0,3,0,2,0,1,0,1,3
122,"7600110000000017090108","2298","Ciudad Campestre","Ciudad Jardin",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.127616330160117,0,0.147502060364594,0,0,0,0,0,0,0,1,0,0,0,0
123,"7600110000000017090113","2298","Ciudad Campestre","Ciudad Jardin",0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.153721604008548,0,0.144840862561423,0,0.149742622023541,0,0,1,0,0,0,0,0,0,0,0,0
124,"7600110000000017090112","2298","Ciudad Campestre","Ciudad Jardin",0.161982730082017,0,0.161982730082017,0,0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.273232482847319,0,0.13297919822916,0,0,0,0,1,0,0,0,0,1,1,0
125,"7600110000000017090111","2298","Ciudad Campestre","Ciudad Jardin",0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.153721604008548,0,0.144840862561423,0,0.149742622023541,0,0,1,0,0,0,0,0,0,0,0,1
126,"7600110000000017090110","2298","Ciudad Campestre","Ciudad Jardin",0.771123918903766,1,0.680340639942601,1,0.722011476968993,1,0.983687765579551,1,0.489183268310763,0,1.07768453818804,1,0.364097719041978,0,0,1,1,1,0,1,0,0,0,0,0
127,"7600110000000017090102","2298","Ciudad Campestre","Ciudad Jardin",1.91051556848151,2,1.66030059475898,2,1.67856104573445,2,2.01453821215158,2,1.67042539213544,2,1.58774722408404,2,1.05583758156243,1,1,3,0,2,2,1,3,5,1,0,2
128,"7600110000000017090114","2298","Ciudad Campestre","Ciudad Jardin",0.408676693048449,0,1.20955283508097,1,1.08027281989074,1,1.3766274449507,1,1.10113319987132,1,0.453982557137317,0,1.22364909420518,1,0,1,1,3,1,2,0,1,0,1,1
129,"7600110000000017060101","2296","Parcelaciones Pance","Ciudad Jardin",0.161982730082017,0,0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.149742622023541,0,0.389919128030324,0,0,0,1,0,0,0,0,0,0,0,0
130,"7600110000000017150110","1780","El Ingenio","El Ingenio",1.16432134639224,1,1.16816749339556,1,0.79159308944438,1,0.646203330474992,1,0.626555462440456,1,0.874111819867365,1,0.792052490357073,1,1,1,0,0,1,0,1,0,2,0,2
131,"7600110000000017150107","1780","El Ingenio","El Ingenio",1.58201042146135,2,1.75756475804207,2,1.19851432871507,1,1.61919835489523,2,0.909423845873525,1,0.364097719041978,0,0.886697431166779,1,0,1,1,1,1,0,1,0,0,1,0
132,"7600110000000017150106","1780","El Ingenio","El Ingenio",0.826639642231176,1,0.267713649334451,0,0.805633332045461,1,0.185107313342872,0,0.447829702630406,0,0.66330711026432,1,0.489716256903102,0,1,0,0,0,0,1,0,1,0,0,0
133,"7600110000000017130119","2201","Urbanizacion Ciudad Jardin","Ciudad Jardin",0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.153721604008548,0,0.185613095872614,0,0.252608325760045,0,0.252608325760045,0,1,0,0,0,0,0,0,0,0,0,0
134,"7600110000000017020130","2296","Parcelaciones Pance","Ciudad Jardin",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.141925336244404,0,0.48966218793044,0,0.127616330160117,0,0,0,0,0,0,1,0,0,0,2,0
135,"7600110000000017020129","2296","Parcelaciones Pance","Ciudad Jardin",0.771123918903766,1,0.996851091209995,1,0.698082168620435,1,1.12020972462542,1,0.45478184889294,0,0.740923270270825,1,0.495162550922614,0,0,1,2,1,0,0,0,2,0,0,0
136,"7600110000000017020131","2296","Parcelaciones Pance","Ciudad Jardin",1.69637199524245,2,2.26193072178366,2,1.76528828607351,2,1.68296152516225,2,2.09534268022998,2,1.48184747474747,1,1.61026973957687,2,0,1,5,0,1,3,3,1,1,2,0
137,"7600110000000017030156","2296","Parcelaciones Pance","Ciudad Jardin",0.68896084764798,1,0.466347600763262,0,0.621021775768309,1,0.513713371011802,1,0.901286911494781,1,0.832384742982183,1,0.415109824048133,0,2,0,0,0,0,0,2,0,0,0,0
138,"7600110000000017030153","2296","Parcelaciones Pance","Ciudad Jardin",0.722011476968993,1,0.983687765579551,1,0.487116984433643,0,0.569323870725754,1,0.46841935649206,0,0.375205272646353,0,0.847434665326165,1,1,1,0,0,1,0,1,1,0,2,1
139,"7600110000000017030155","2296","Parcelaciones Pance","Ciudad Jardin",0.910255083303165,1,0.802464399046369,1,0.742312141216671,1,0.698126028393007,1,0.930085917852408,1,1.49883870005669,1,0.497494722685432,0,2,1,0,0,0,0,1,0,2,1,1
140,"7600110000000017030157","2296","Parcelaciones Pance","Ciudad Jardin",0.161982730082017,0,0.161982730082017,0,0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.319642210806753,0,0.185969653678099,0,0,0,0,1,0,0,1,0,0,0,0
141,"7600110000000017150212","1780","El Ingenio","El Ingenio",1.16816749339556,1,1.0957662164358,1,0.912921749969832,1,0.802464399046369,1,0.742312141216671,1,0.580386206105744,1,0.863010942354608,1,1,0,2,1,0,0,0,1,0,0,1
142,"7600110000000017150319","1780","El Ingenio","El Ingenio",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.129334897492952,0,0.144840862561423,0,0,0,0,0,0,0,0,0,1,1,0
143,"7600110000000017090315","2296","Parcelaciones Pance","Ciudad Jardin",1.60554996397937,2,1.94878909908472,2,2.01276315005256,2,1.9239855062321,2,1.61247302072144,2,0.238700673583109,0,1.9077933174686,2,1,0,1,0,1,0,1,0,0,1,0
144,"7600110000000017090301","2296","Parcelaciones Pance","Ciudad Jardin",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.127616330160117,0,0.147502060364594,0,0,0,0,0,0,0,1,0,0,1,2
145,"7600110000000017090309","2296","Parcelaciones Pance","Ciudad Jardin",0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.153721604008548,0,0.147765471710809,0,0.413461068046585,0,0.254279874993716,0,1,0,0,0,0,1,0,0,0,0,1
146,"7600110000000017090329","2296","Parcelaciones Pance","Ciudad Jardin",0.161982730082017,0,0.161982730082017,0,0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.389919128030324,0,0.13297919822916,0,0,0,0,1,0,0,0,0,0,0,0
147,"7600110000000017090328","2296","Parcelaciones Pance","Ciudad Jardin",2.39998003216597,2,2.02930889199895,2,2.02817644304694,2,2.32765656565656,2,3.12581385281385,3,2.64863151713305,3,4.05120168067226,4,3,6,1,1,1,5,1,1,4,2,2
148,"7600110000000017060102","2296","Parcelaciones Pance","Ciudad Jardin",1.1655008267289,1,1.1017662164358,1,1.34178839472208,1,0.829432548617911,1,0.916209409404664,1,1.46721204632413,1,1.12778065505944,1,1,0,2,3,0,1,3,1,0,0,1
149,"7600110000000017060111","2296","Parcelaciones Pance","Ciudad Jardin",0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.129282984039709,0,0.365413628053936,0,0.142564458244079,0,0,1,0,0,0,1,0,0,1,1,0
150,"7600110000000017060112","2296","Parcelaciones Pance","Ciudad Jardin",0.826639642231176,1,0.267713649334451,0,0.805633332045461,1,0.185107313342872,0,0.447829702630406,0,0.66330711026432,1,0.489716256903102,0,1,0,0,0,0,1,0,1,0,0,1
151,"7600110000000017150222","1780","El Ingenio","El Ingenio",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.154095215128443,0,0.143146341928111,0,0,0,0,0,0,0,1,1,0,1,0
152,"7600110000000017060106","2296","Parcelaciones Pance","Ciudad Jardin",0.349457801623873,0,0.177793027224345,0,0.212921758482563,0,0.255058987801786,0,0.511476525311596,1,0.508281818424686,1,0.157891304324744,0,0,0,0,0,0,1,0,1,3,1,0
153,"7600110000000017060108","2296","Parcelaciones Pance","Ciudad Jardin",0.826639642231176,1,0.267713649334451,0,0.805633332045461,1,0.185107313342872,0,0.279720391474501,0,1.00160132944733,1,0.252608325760045,0,1,0,0,0,0,0,0,0,2,1,2
154,"7600110000000017060109","2296","Parcelaciones Pance","Ciudad Jardin",0.715569723378093,1,0.370475532111589,0,1.20076038700102,1,0.615148875910022,1,0.543326958263454,1,1.44931324674627,1,0.311165701124725,0,1,0,0,3,0,1,0,0,0,3,0
155,"7600110000000017060113","2296","Parcelaciones Pance","Ciudad Jardin",1.82102174408577,2,1.72313519330113,2,1.84028038087381,2,1.68348067892662,2,1.7957550010249,2,2.61328955430008,3,1.79389412187608,2,3,1,3,2,2,1,0,1,0,1,0
156,"7600110000000017060104","2296","Parcelaciones Pance","Ciudad Jardin",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.129334897492952,0,0.144840862561423,0,0,0,0,0,0,0,0,0,1,1,0
157,"7600110000000017090116","2299","Club Campestre","Ciudad Jardin",0.79759308944438,1,0.646203330474992,1,0.955421668604494,1,1.08445167795335,1,1.02868908676416,1,0.649418340860784,1,1.26341124945088,1,0,0,1,2,2,1,0,1,0,0,5
158,"7600110000000017130118","2201","Urbanizacion Ciudad Jardin","Ciudad Jardin",1.86448785972656,2,1.64346043989414,2,1.81834484383636,2,1.97724407599968,2,1.34624380795415,1,0.870843250336685,1,2.00277960177077,2,1,3,1,0,2,0,2,1,5,4,2
159,"7600110000000017070110","2296","Parcelaciones Pance","Ciudad Jardin",2.27991649200243,2,2.21373855315905,2,2.02484100325797,2,2.20355880687939,2,2.4089388787399,2,1.84106147814655,2,4.06969000933706,4,3,5,2,2,1,0,1,2,1,1,2
160,"7600110000000017070109","2296","Parcelaciones Pance","Ciudad Jardin",0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.153721604008548,0,0.129334897492952,0,0.149742622023541,0,0,1,0,0,0,0,0,0,1,0,0
161,"7600110000000017070112","2296","Parcelaciones Pance","Ciudad Jardin",13.2,13,12.348,12,11.884,12,11.504,12,11.088,11,9.136,9,7.602,8,11,8,7,6,2,6,6,5,8,4,4
162,"7600110000000017150203","1780","El Ingenio","El Ingenio",0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.246714790815198,0,0.416676988856471,0,0.37072988267309,0,0.480613764394651,0,1,0,0,0,2,0,0,1,0,0,0
163,"7600110000000017150118","1780","El Ingenio","El Ingenio",0.370475532111589,0,0.771123918903766,1,1.28507437463119,1,1.25196976075405,1,1.23710462562728,1,0.489941341965961,0,1.04014762872306,1,0,0,1,5,2,0,2,0,0,3,1
164,"7600110000000017020125","2296","Parcelaciones Pance","Ciudad Jardin",11.324,11,11.18,11,11.412,11,8.184,8,6.86,7,6.68,7,8.264,8,6,7,13,9,10,7,8,7,7,6,9
165,"7600110000000017030103","2296","Parcelaciones Pance","Ciudad Jardin",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.144840862561423,0,0.144840862561423,0,0,0,0,0,0,0,0,0,0,0,0
166,"7600110000000017070113","2296","Parcelaciones Pance","Ciudad Jardin",1.26381893002839,1,1.19605494168459,1,1.39764287755694,1,1.46630205403658,1,1.47980897927374,1,1.39654024430434,1,1.70798752072933,2,1,1,2,2,3,1,3,2,3,0,0
167,"7600110000000001040212","0199","Aguacatal","Oeste",15.304,15,15.356,15,15.356,15,15.76,16,15.98,16,22.904,23,22.068,22,27,37,33,33,27,26,25,17,25,15,18
168,"7600110000000002030124","0297","Sector Altos de Normandia - Bataclan","Santa Monica",12.012,12,11.544,12,11.024,11,10.656,11,11.061,11,8.488,8,6.9810756302521,7,9,4,5,7,3,0,5,8,4,1,2
169,"7600110000000002020112","0201","Santa Rita","Oeste",1.03602318949491,1,0.843500205919573,1,0.330012006740629,0,0.751701761902162,1,0.258822775028651,0,0.127616330160117,0,0.861690539700138,1,0,2,0,0,0,0,1,0,0,1,2
170,"7600110000000002020111","0201","Santa Rita","Oeste",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.144840862561423,0,0.144840862561423,0,0,0,0,0,0,0,0,0,0,0,0
171,"7600110000000002020110","0201","Santa Rita","Oeste",0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.153721604008548,0,0.147765471710809,0,0.413461068046585,0,0.254279874993716,0,1,0,0,0,0,1,0,0,0,0,0
172,"7600110000000002020107","0201","Santa Rita","Oeste",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.143146341928111,0,0.129334897492952,0,0,0,0,0,0,0,0,1,1,1,0
173,"7600110000000002020106","0201","Santa Rita","Oeste",0.993437540010167,1,0.856107416036221,1,0.648910539027308,1,0.897680642841668,1,0.852669962264308,1,0.756028869966463,1,0.574646170728914,1,2,0,0,1,0,0,0,0,0,0,0
174,"7600110000000002020104","0201","Santa Rita","Oeste",0.493813102350766,0,0.472602712305432,0,0.826639642231176,1,0.267713649334451,0,0.805633332045461,1,0.259376162513325,0,0.472020425643263,0,1,0,1,0,0,0,1,0,0,0,0
175,"7600110000000002010101","0202","Santa Teresita","Oeste",0.161982730082017,0,0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.145028267229069,0,0.389919128030324,0,0,0,1,0,0,0,0,0,1,0,0
176,"7600110000000002010102","0202","Santa Teresita","Oeste",1.57964672790598,2,1.96672703744827,2,1.80845731483539,2,1.66545397108338,2,2.00089367424812,2,1.50983859239588,2,2.09206255532227,2,2,0,2,2,0,1,1,2,1,1,0
177,"7600110000000002010104","0202","Santa Teresita","Oeste",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.141925336244404,0,0.48966218793044,0,0.127616330160117,0,0,0,0,0,0,1,0,0,0,1,0
178,"7600110000000002010105","0202","Santa Teresita","Oeste",0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.153721604008548,0,0.147765471710809,0,0.413461068046585,0,0.254279874993716,0,1,0,0,0,0,1,0,0,0,0,0
179,"7600110000000002010106","0202","Santa Teresita","Oeste",0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.153721604008548,0,0.143146341928111,0,0.145028267229069,0,0,1,0,0,0,0,0,1,1,0,1
180,"7600110000000002010107","0202","Santa Teresita","Oeste",1.0977662164358,1,0.910255083303165,1,0.804664201680382,1,0.869715439205648,1,1.04060560048071,1,0.73826076283051,1,1.44284760111869,1,0,2,1,1,1,1,0,2,0,1,0
181,"7600110000000002010108","0202","Santa Teresita","Oeste",0.447829702630406,0,0.503611085861133,1,0.478308221827294,0,0.586552553775069,1,0.266010916334343,0,0.488961325964779,0,0.123541786773441,0,0,1,0,1,0,0,0,1,0,1,0
182,"7600110000000002010109","0202","Santa Teresita","Oeste",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.147502060364594,0,0.129334897492952,0,0,0,0,0,0,0,0,1,0,0,0
183,"7600110000000002010310","0202","Santa Teresita","Oeste",1.5285852159403,2,1.4347071508164,1,1.93302618278178,2,1.4375465241578,1,1.53348997441853,2,1.68978246423824,2,1.82564005152224,2,3,1,0,2,0,1,0,1,2,2,1
184,"7600110000000002010312","0202","Santa Teresita","Oeste",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.192977362331985,0,0.143146341928111,0,0,0,0,0,0,0,1,1,1,0,1
185,"7600110000000002010311","0202","Santa Teresita","Oeste",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.141925336244404,0,0.206800494521291,0,0.13297919822916,0,0.48966218793044,0,0,0,0,0,1,0,0,0,0,0,0
186,"7600110000000002010314","0202","Santa Teresita","Oeste",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.144840862561423,0,0.144840862561423,0,0,0,0,0,0,0,0,0,0,0,3
187,"7600110000000002010315","0202","Santa Teresita","Oeste",0.141925336244404,0,0.165517662457908,0,0.445732713226393,0,0.474303058937183,0,0.349457801623873,0,0.149742622023541,0,0.368221930283897,0,0,1,1,0,0,0,0,0,0,0,2
188,"7600110000000002010313","0202","Santa Teresita","Oeste",1.16432134639224,1,1.16165467972557,1,1.16816749339556,1,0.79894190953324,1,1.0136964857658,1,0.794997905924875,1,1.49736387093124,1,1,1,1,0,1,1,0,1,1,2,1
189,"7600110000000003050101","0202","Santa Teresita","Oeste",1.27622070412314,1,1.07666888711322,1,0.829479219122136,1,0.953537489503585,1,0.963957264130549,1,1.21183691874051,1,1.22312905454235,1,2,2,0,0,0,1,1,0,0,0,0
190,"7600110000000002010204","0203","Arboledas","Oeste",0.903991305014912,1,0.715569723378093,1,0.402676693048449,0,1.21221950174764,1,0.6804818536463,1,0.667938532515943,1,0.690809678638996,1,0,1,0,1,1,0,1,1,1,0,0
191,"7600110000000002010203","0203","Arboledas","Oeste",0.80494190953324,1,1.43136784504472,1,0.771464812372529,1,0.881573259343241,1,1.41594554375696,1,1.20201447738599,1,0.69708831700054,1,0,1,3,0,0,1,1,0,1,0,0
192,"7600110000000002010230","0203","Arboledas","Oeste",2.15643371181965,2,1.67659951750343,2,1.80593621189039,2,2.04984845502189,2,1.63093715417709,2,1.60063172688829,2,2.10210867922926,2,0,4,1,3,2,1,2,6,2,7,1
193,"7600110000000002010216","0203","Arboledas","Oeste",1.74065103250149,2,1.7128708982593,2,1.88757347187498,2,1.59401587604013,2,1.54152520830159,2,0.877705603720479,1,1.81724882548045,2,1,1,1,0,1,1,1,1,1,1,1
194,"7600110000000002010208","0203","Arboledas","Oeste",1.66298146171019,2,1.70269296687169,2,1.68847074464947,2,1.85309976448846,2,1.69409659328413,2,1.55536569294431,2,1.86731208629314,2,2,1,1,1,3,1,2,1,1,0,1
195,"7600110000000002010207","0203","Arboledas","Oeste",2.48054288930883,2,1.83625147170249,2,2.13592812498818,2,2.24487455172846,2,3.36735353535353,3,2.97381727317178,3,3.67125064935064,4,4,4,0,1,1,3,2,0,2,1,0
196,"7600110000000002010219","0203","Arboledas","Oeste",0.165517662457908,0,0.445732713226393,0,0.474303058937183,0,0.349457801623873,0,0.177793027224345,0,0.252608325760045,0,0.251465336856391,0,1,1,0,0,0,0,0,0,0,0,0
197,"7600110000000002010209","0203","Arboledas","Oeste",0.678700221966836,1,0.727778268163014,1,0.469973523364622,0,0.502734553180333,1,0.266249068148482,0,0.44638993565569,0,0.381463912200121,0,1,1,0,1,0,0,1,0,0,1,0
198,"7600110000000002010215","0203","Arboledas","Oeste",0.826639642231176,1,0.267713649334451,0,0.857234445280074,1,0.493813102350766,0,0.472602712305432,0,1.48809593554042,1,0.375205272646353,0,1,0,0,1,0,1,1,0,0,1,0
199,"7600110000000002010214","0203","Arboledas","Oeste",1.6552782212971,2,1.6616845099128,2,1.93181691898744,2,2.15255100415924,2,1.60631318592553,2,0.251179712741468,0,1.51262383548431,2,0,1,1,0,3,0,1,0,1,2,1
200,"7600110000000002010205","0203","Arboledas","Oeste",13.36,13,12.316,12,11.984,12,12.096,12,11.52,12,8.912,9,8.132,8,14,8,7,7,13,7,3,7,5,5,4
201,"7600110000000002030104","0204","Normandia","Oeste",1.71237199524245,2,1.91187857171151,2,1.75474070885541,2,1.76058088768816,2,1.83218464542591,2,1.29315033528562,1,1.80204433344433,2,0,1,3,2,3,2,0,1,1,0,0
202,"7600110000000002030139","0204","Normandia","Oeste",4.61366666666666,5,4.16490909090909,4,4.50166666666666,5,3.9971059715164,4,4.416,4,5.336,5,3.85251120448179,4,6,4,6,4,1,5,2,6,2,5,8
203,"7600110000000002030115","0204","Normandia","Oeste",0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.153721604008548,0,0.185613095872614,0,0.441864089462376,0,0.32661936126511,0,1,0,0,0,0,0,2,0,0,0,1
204,"7600110000000002030106","0204","Normandia","Oeste",0.161982730082017,0,0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.156778496814631,0,0.389919128030324,0,0,0,1,0,0,0,0,0,2,0,0
205,"7600110000000002030108","0204","Normandia","Oeste",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.141925336244404,0,0.206800494521291,0,0.175540664631561,0,0.365413628053936,0,0,0,0,0,1,0,0,1,1,1,0
206,"7600110000000002040142","0205","Juanambu","Santa Monica",0.903991305014912,1,0.715569723378093,1,0.364475532111589,0,0.771123918903766,1,0.550467654819517,1,0.781172420459089,1,0.739465625851626,1,0,1,0,0,1,0,2,0,1,1,1
207,"7600110000000002040108","0205","Juanambu","Santa Monica",1.03300824447898,1,0.953990659877797,1,0.336173911502533,0,1.41744465663534,1,0.254782895370828,0,0.143146341928111,0,1.44466835452185,1,0,4,0,0,0,0,0,1,1,0,0
208,"7600110000000002040102","0205","Juanambu","Santa Monica",1.16432134639224,1,1.38752919207482,1,1.27088737078981,1,1.34298442456163,1,0.999819779622917,1,0.859822960906196,1,1.03615850874288,1,1,1,2,2,3,0,1,0,0,1,1
209,"7600110000000002040116","0205","Juanambu","Santa Monica",0.571046795871063,1,0.202084207063718,0,0.4546519254982,0,0.733756724271069,1,0.531346846242186,1,0.732934443512731,1,0.404122102937218,0,0,0,0,1,1,1,0,0,1,0,2
210,"7600110000000002040109","0205","Juanambu","Santa Monica",1.5956822557768,2,1.65004095552194,2,2.32348111953406,2,1.71110561584385,2,1.61570677066074,2,2.42502636646978,2,1.44353702909039,1,4,0,0,2,0,2,1,0,1,0,1
211,"7600110000000019310210","1908","Santa Isabel","El Lido",1.85204771811174,2,1.77400394524636,2,2.30892726414967,2,2.47218930585525,2,2.7337634351029,3,2.50679523809523,3,2.2883140555097,2,3,1,3,4,5,3,2,4,1,6,4
212,"7600110000000019310201","1908","Santa Isabel","El Lido",15.316,15,15.316,15,14.12,14,14.14,14,13.188,13,12.068,12,12.104,12,12,8,15,12,11,11,4,9,9,7,2
213,"7600110000000019420101","1983","Tejares - Cristales","Oeste",0.903991305014912,1,0.715569723378093,1,0.364475532111589,0,0.771123918903766,1,0.550467654819517,1,0.839916040740556,1,0.739465625851626,1,0,1,0,0,1,0,2,0,0,0,0
214,"7600110000000019420104","1983","Tejares - Cristales","Oeste",0.161982730082017,0,0.161982730082017,0,0.141925336244404,0,0.165517662457908,0,0.445732713226393,0,0.480311862114722,0,0.379927126903466,0,0,0,0,1,1,0,0,0,0,1,1
215,"7600110000000019420106","1983","Tejares - Cristales","Oeste",0.141925336244404,0,0.206800494521291,0,0.24903064434265,0,0.389828196388941,0,0.153721604008548,0,0.144840862561423,0,0.149742622023541,0,0,1,0,0,0,0,0,0,0,0,0
216,"7600110000000019410110","1983","Tejares - Cristales","Oeste",0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.161982730082017,0,0.147502060364594,0,0.129334897492952,0,0,0,0,0,0,0,0,1,0,0,0
