"id","manz_ccnct","cod_barr","barrio","zona","y_pred21","y_pred21_red","y_pred20","y_pred20_red","y_pred19","y_pred19_red","y_pred18","y_pred18_red","n2017","n2016","n2015","n2014","n2013","n2012","n2011","n2010"
1,"7600110000000002140104","0218","Chipichape","La Flora",0.591905416634148,1,0.564470279994714,1,0.825262360677061,1,0.698916091297862,1,2,0,0,0,0,2,0,0
2,"7600110000000002170220","0215","El Bosque","La Flora",4.97374358974359,5,5.13472527472527,5,3.36747863247863,3,2.92615384615384,3,0,5,7,6,0,6,1,4
3,"7600110000000002140103","0213","La Campina","La Flora",0.562107622949864,1,1.20521386429648,1,0.461177637561945,0,2.08603027516406,2,1,0,0,1,0,1,1,3
4,"7600110000000019020129","1995","Sector Canaveralejo Guadalupe","El Lido",4.70722006198929,5,5.2236510754203,5,4.52294871794871,5,4.08947402597402,4,3,6,5,8,5,2,9,3
5,"7600110000000017360423","1774","Caney","El Ingenio",6.29577533577533,6,4.98070512820512,5,4.28380036630036,4,4.56684704184704,5,5,7,4,5,5,3,5,2
6,"7600110000000017360408","1774","Caney","El Ingenio",0.144564256289461,0,0.225626762787068,0,0.16141698982329,0,0.170945370472536,0,0,0,0,1,0,1,0,0
7,"7600110000000017160949","1774","Caney","El Ingenio",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
8,"7600110000000017360509","1775","Lili","El Ingenio",0.122287126439157,0,0.17144355438528,0,0.115055754816565,0,0.244162654910363,0,0,0,0,0,0,1,0,0
9,"7600110000000017210118","1783","Ciudad Capri","La Hacienda",0.341455391805995,0,0.236183987931048,0,0.446676973846048,0,0.350215930634388,0,1,0,0,1,0,0,0,0
10,"7600110000000017210219","1783","Ciudad Capri","La Hacienda",0.680110816454844,1,0.805622847133878,1,0.988417356721592,1,1.12579341179528,1,2,0,2,1,0,0,0,0
11,"7600110000000017210412","1783","Ciudad Capri","La Hacienda",1.49188094811171,1,0.662824768368885,1,1.43722181126463,1,2.47907297604356,2,0,2,3,1,3,1,3,2
12,"7600110000000017150202","1780","El Ingenio","El Ingenio",0.509435485357997,1,0.297797303174216,0,0.857785624891288,1,0.279889359074634,0,0,0,0,0,1,0,2,0
13,"7600110000000017250207","1789","El Gran Limonar - Cataya","La Hacienda",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
14,"7600110000000017360116","1796","Urbanizacion San Joaquin","El Ingenio",0.17144355438528,0,0.144564256289461,0,0.244162654910363,0,0.0995683126958051,0,0,0,0,0,1,0,0,0
15,"7600110000000017360122","1796","Urbanizacion San Joaquin","El Ingenio",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
16,"7600110000000019020130","1901","El Refugio","El Lido",0.381249854455354,0,0.430701753520218,0,0.353702919343234,0,0.518258058047842,1,1,1,0,0,1,0,0,0
17,"7600110000000017150506","1780","El Ingenio","El Ingenio",0.144564256289461,0,0.225626762787068,0,0.16141698982329,0,0.254929691315186,0,0,0,0,1,0,1,0,1
18,"7600110000000017360249","1775","Lili","El Ingenio",0.259000414766201,0,0.352783585328301,0,0.307666918603989,0,0.165704422149666,0,1,0,0,0,0,0,0,0
19,"7600110000000017360268","1775","Lili","El Ingenio",0.943752070589048,1,0.232981842682947,0,0.586260760187914,1,0.348145715180863,0,1,0,0,1,1,0,0,1
20,"7600110000000017360314","1774","Caney","El Ingenio",0.824870084510671,1,1.257024290477,1,1.11754006851936,1,0.677133290526117,1,0,3,2,0,0,0,0,0
21,"7600110000000002010225","1909","Bellavista","Oeste",0.717072817654236,1,1.06775937077553,1,1.06535393609242,1,1.76500668400733,2,2,0,2,2,2,2,0,1
22,"7600110000000017150504","1780","El Ingenio","El Ingenio",0.0964820595809935,0,0.259000414766201,0,0.42699662113763,0,0.307666918603989,0,0,1,0,0,0,0,0,0
23,"7600110000000002090410","0209","San Vicente","Santa Monica",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
24,"7600110000000017150520","1780","El Ingenio","El Ingenio",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
25,"7600110000000002090406","0209","San Vicente","Santa Monica",0.375155345263126,0,0.339836051669242,0,0.301975684508613,0,1.08982319376288,1,0,1,0,1,1,0,1,2
26,"7600110000000002090411","0209","San Vicente","Santa Monica",0.17144355438528,0,0.144564256289461,0,0.317735166785615,0,0.16141698982329,0,0,0,0,0,1,0,1,0
27,"7600110000000002050115","0206","Centenario","Santa Monica",0.122287126439157,0,0.17144355438528,0,0.17152539366004,0,0.315718028068258,0,0,0,0,0,0,1,1,0
28,"7600110000000017150503","1780","El Ingenio","El Ingenio",0.341455391805995,0,0.236183987931048,0,0.446676973846048,0,0.350215930634388,0,1,0,0,1,0,0,0,0
29,"7600110000000002070102","0208","Versalles","Santa Monica",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
30,"7600110000000002070105","0208","Versalles","Santa Monica",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
31,"7600110000000002060113","0207","Granada","Santa Monica",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
32,"7600110000000002090307","0209","San Vicente","Santa Monica",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
33,"7600110000000002080103","0210","Santa Monica","Santa Monica",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
34,"7600110000000002090409","0209","San Vicente","Santa Monica",0.259000414766201,0,0.352783585328301,0,0.307666918603989,0,0.165704422149666,0,1,0,0,0,0,0,0,0
35,"7600110000000002090408","0209","San Vicente","Santa Monica",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
36,"7600110000000002110301","0211","Prados del Norte","La Flora",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
37,"7600110000000002110302","0211","Prados del Norte","La Flora",0.144564256289461,0,0.22802207753659,0,0.0995683126958051,0,0.245299556511904,0,0,0,0,1,0,0,0,0
38,"7600110000000002110110","0211","Prados del Norte","La Flora",0.144564256289461,0,0.225626762787068,0,0.16141698982329,0,0.170945370472536,0,0,0,0,1,0,1,0,0
39,"7600110000000002100104","0211","Prados del Norte","La Flora",0.348193251708037,0,0.24059994866689,0,0.708639170383966,1,0.268628139398252,0,0,0,0,0,0,0,2,0
40,"7600110000000017150502","1780","El Ingenio","El Ingenio",0.144564256289461,0,0.225626762787068,0,0.16141698982329,0,0.254929691315186,0,0,0,0,1,0,1,0,1
41,"7600110000000002200123","0295","Urbanizacion La Flora","La Flora",0.341455391805995,0,0.236183987931048,0,0.446676973846048,0,0.350215930634388,0,1,0,0,1,0,0,0,0
42,"7600110000000017150501","1780","El Ingenio","El Ingenio",0.647211603656837,1,0.575650049116824,1,0.198174882540854,0,0.49166353447496,0,0,0,2,1,1,0,0,0
43,"7600110000000017150516","1780","El Ingenio","El Ingenio",1.44483488306565,1,0.974500521933467,1,1.18779490594875,1,1.70409023724813,2,2,0,3,0,3,1,3,1
44,"7600110000000017150517","1780","El Ingenio","El Ingenio",0.354516524459872,0,0.292464092514074,0,0.57870526823427,1,0.528085425380701,1,1,0,1,0,0,0,0,1
45,"7600110000000017150518","1780","El Ingenio","El Ingenio",1.21973718744923,1,1.19830929609607,1,0.75211722885818,1,0.963940213495333,1,0,1,2,1,2,2,1,1
46,"7600110000000020130236","2005","Belen","El Lido",0.379593894921066,0,0.207908032498958,0,0.516185853720104,1,0.2794760078339,0,1,0,0,1,0,0,1,0
47,"7600110000000017360111","1796","Urbanizacion San Joaquin","El Ingenio",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
48,"7600110000000019400208","1910","San Fernando Viejo","Oeste",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
49,"7600110000000019290118","1903","El Lido","El Lido",0.808548305399493,1,0.539958506161602,1,0.590910670093316,1,0.749154238819804,1,1,1,0,1,1,0,2,1
50,"7600110000000019440306","1909","Bellavista","Oeste",3.66700253592561,4,2.65667131586362,3,2.65270647130647,3,2.05848138471215,2,3,4,3,4,2,3,5,2
51,"7600110000000017150411","1780","El Ingenio","El Ingenio",0.681358271733933,1,0.897894276634907,1,0.414942082379433,0,0.540665633125252,1,0,1,0,3,1,0,1,0
52,"7600110000000020130231","2005","Belen","El Lido",1.74676054074131,2,1.28210795845643,1,2.01954435385403,2,1.25826584983643,1,1,3,1,2,4,2,4,3
53,"7600110000000020130254","2005","Belen","El Lido",0.225626762787068,0,0.211611661775502,0,0.211193319450778,0,0.247355809247234,0,0,0,1,0,1,1,1,0
54,"7600110000000017150412","1780","El Ingenio","El Ingenio",0.22802207753659,0,0.0964820595809935,0,0.417673502488843,0,0.399406081238495,0,0,0,1,0,0,0,1,0
55,"7600110000000017150313","1780","El Ingenio","El Ingenio",0.341455391805995,0,0.236183987931048,0,0.446676973846048,0,0.350215930634388,0,1,0,0,1,0,0,0,0
56,"7600110000000017150312","1780","El Ingenio","El Ingenio",0.479876530388306,0,0.743786312895411,1,0.361114158194861,0,0.523063941746673,1,0,1,0,1,1,1,1,0
57,"7600110000000017160942","1774","Caney","El Ingenio",0.22802207753659,0,0.0964820595809935,0,0.245299556511904,0,0.42699662113763,0,0,0,1,0,0,0,0,0
58,"7600110000000017160711","1774","Caney","El Ingenio",5.95423076923077,6,7.34730769230769,7,5.53876923076923,6,8.38184615384615,8,6,8,7,9,6,12,5,5
59,"7600110000000017160701","1774","Caney","El Ingenio",4.48920663097586,4,4.55572250399173,5,4.00868742368742,4,4.34251798201798,4,3,6,6,6,6,5,5,3
60,"7600110000000017160845","1774","Caney","El Ingenio",0.630144858616509,1,0.592682918507551,1,0.765734330331272,1,0.58953474313834,1,0,1,0,0,2,0,0,0
61,"7600110000000019330109","1905","Eucaristico","El Lido",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
62,"7600110000000002060224","0297","Sector Altos de Normandia - Bataclan","Santa Monica",0.354516524459872,0,0.292464092514074,0,0.57870526823427,1,0.528085425380701,1,1,0,1,0,0,0,0,1
63,"7600110000000017160837","1774","Caney","El Ingenio",0.617319559142983,1,0.629983953300591,1,1.15839221952198,1,1.30748014807394,1,2,1,1,1,0,1,1,1
64,"7600110000000017160844","1774","Caney","El Ingenio",0.672884671898376,1,0.556845203779649,1,0.553229498997343,1,0.546235586486688,1,0,1,1,2,1,0,0,0
65,"7600110000000017160843","1774","Caney","El Ingenio",1.4594165631734,1,1.56569028017363,2,1.00502758073622,1,2.25724714570912,2,0,2,0,1,0,0,1,3
66,"7600110000000017160836","1774","Caney","El Ingenio",0.533129443597335,1,0.592298107627873,1,0.201817396394206,0,0.451750103017296,0,0,0,2,0,1,0,1,1
67,"7600110000000017360311","1774","Caney","El Ingenio",1.257024290477,1,1.06767603044915,1,0.677133290526117,1,0.406974213471655,0,3,2,0,0,0,0,0,0
68,"7600110000000017360308","1774","Caney","El Ingenio",0.17144355438528,0,0.144564256289461,0,0.244162654910363,0,0.0995683126958051,0,0,0,0,0,1,0,0,0
69,"7600110000000017360316","1774","Caney","El Ingenio",0.192574625202546,0,0.400456264921149,0,0.779421931484227,1,0.560777919925377,1,1,1,0,0,0,0,2,0
70,"7600110000000017360318","1774","Caney","El Ingenio",0.474782087601886,0,0.419925590491269,0,0.326349534430702,0,0.268918488100742,0,0,0,1,2,1,1,0,0
71,"7600110000000017160840","1774","Caney","El Ingenio",0.882347237065029,1,1.29704274326095,1,1.59271728191365,2,1.58387734111037,2,1,1,0,3,2,1,0,3
72,"7600110000000017160841","1774","Caney","El Ingenio",1.31303481418866,1,2.89132634032634,3,1.61192450333045,2,1.58831664847111,2,0,1,3,0,0,3,0,0
73,"7600110000000017160855","1774","Caney","El Ingenio",0.841185213586222,1,1.05170314244902,1,0.626141791201906,1,0.738253521552172,1,0,1,2,2,0,1,2,1
74,"7600110000000017360319","1774","Caney","El Ingenio",1.22608562408536,1,1.05516554754496,1,0.628070360229489,1,1.08345256968196,1,1,2,2,1,2,1,0,0
75,"7600110000000017360406","1774","Caney","El Ingenio",0.706006446073124,1,0.671948836965965,1,0.583196800930523,1,1.42667077719122,1,1,0,2,1,0,0,0,2
76,"7600110000000017360307","1774","Caney","El Ingenio",0.70971910978761,1,0.875375595244913,1,0.686151014552086,1,0.688110599091952,1,1,1,2,1,0,0,1,0
77,"7600110000000017160952","1774","Caney","El Ingenio",0.348193251708037,0,0.24241596161327,0,0.80141711291304,1,0.489639341616933,0,0,0,0,0,0,1,2,0
78,"7600110000000017160951","1774","Caney","El Ingenio",0.17144355438528,0,0.144564256289461,0,0.244162654910363,0,0.0995683126958051,0,0,0,0,0,1,0,0,0
79,"7600110000000017350105","1782","Las Quintas de Don Simon","La Hacienda",1.75718952842029,2,3.23675922795153,3,2.89702683663017,3,2.04698245031322,2,4,2,3,6,2,2,4,2
80,"7600110000000017350104","1782","Las Quintas de Don Simon","La Hacienda",2.9679091293322,3,2.40483586925894,2,3.27933322332188,3,2.29636885435751,2,2,3,3,4,3,4,3,3
81,"7600110000000017350102","1782","Las Quintas de Don Simon","La Hacienda",0.824998299513898,1,1.53615406815406,2,1.24079793491637,1,0.754628936009021,1,0,1,2,4,0,2,0,1
82,"7600110000000017200110","1782","Las Quintas de Don Simon","La Hacienda",4.5124783976707,5,4.42500366300366,4,4.00846153846153,4,4.49476678876678,4,6,4,4,2,3,7,5,3
83,"7600110000000017210414","1783","Ciudad Capri","La Hacienda",0.183180027753278,0,0.32770650951443,0,0.203667419140263,0,0.33144128075537,0,0,0,0,1,1,0,0,0
84,"7600110000000017210313","1783","Ciudad Capri","La Hacienda",1.20990344597721,1,1.7482378099309,2,1.48052397018186,1,1.57321982695666,2,5,1,3,0,0,2,3,1
85,"7600110000000017210315","1783","Ciudad Capri","La Hacienda",1.56812693960517,2,1.24869721517798,1,1.4907594589264,1,1.54738260057587,2,2,1,3,4,1,2,2,3
86,"7600110000000017210303","1783","Ciudad Capri","La Hacienda",0.586871962408944,1,0.354516524459872,0,0.388630701874228,0,0.57870526823427,1,1,1,0,1,0,0,0,0
87,"7600110000000017210310","1783","Ciudad Capri","La Hacienda",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
88,"7600110000000017210309","1783","Ciudad Capri","La Hacienda",0.122287126439157,0,0.17144355438528,0,0.115055754816565,0,0.244162654910363,0,0,0,0,0,0,1,0,0
89,"7600110000000017210304","1783","Ciudad Capri","La Hacienda",0.122287126439157,0,0.122287126439157,0,0.149224576572222,0,0.115055754816565,0,0,0,0,0,0,0,1,0
90,"7600110000000017210306","1783","Ciudad Capri","La Hacienda",0.0964820595809935,0,0.259000414766201,0,0.42699662113763,0,0.307666918603989,0,0,1,0,0,0,0,0,0
91,"7600110000000017210307","1783","Ciudad Capri","La Hacienda",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.149224576572222,0,0,0,0,0,0,0,0,1
92,"7600110000000017210312","1783","Ciudad Capri","La Hacienda",0.352783585328301,0,0.348193251708037,0,0.165704422149666,0,0.708639170383966,1,0,0,0,0,0,0,0,2
93,"7600110000000017210403","1783","Ciudad Capri","La Hacienda",0.17144355438528,0,0.144564256289461,0,0.244162654910363,0,0.0995683126958051,0,0,0,0,0,1,0,0,0
94,"7600110000000017210407","1783","Ciudad Capri","La Hacienda",0.313701652827349,0,0.788839229534344,1,0.458364686201377,0,0.506607378101832,1,0,1,0,0,0,1,0,0
95,"7600110000000017210408","1783","Ciudad Capri","La Hacienda",0.0964820595809935,0,0.259000414766201,0,0.42699662113763,0,0.307666918603989,0,0,1,0,0,0,0,0,0
96,"7600110000000017210405","1783","Ciudad Capri","La Hacienda",0.236183987931048,0,0.498802770832571,0,0.350215930634388,0,0.565980206255631,1,0,0,1,0,0,0,0,1
97,"7600110000000017210402","1783","Ciudad Capri","La Hacienda",0.800130599384352,1,0.496061782834495,0,0.54409652915363,1,1.26122947224883,1,2,2,0,0,2,2,1,3
98,"7600110000000017210302","1783","Ciudad Capri","La Hacienda",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.149224576572222,0,0,0,0,0,0,0,0,1
99,"7600110000000017210213","1783","Ciudad Capri","La Hacienda",0.22802207753659,0,0.0964820595809935,0,0.245299556511904,0,0.42699662113763,0,0,0,1,0,0,0,0,0
100,"7600110000000017210214","1783","Ciudad Capri","La Hacienda",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.149224576572222,0,0,0,0,0,0,0,0,1
101,"7600110000000017210212","1783","Ciudad Capri","La Hacienda",0.144564256289461,0,0.22802207753659,0,0.0995230640310927,0,0.236329455419144,0,0,0,0,1,0,0,1,0
102,"7600110000000017210209","1783","Ciudad Capri","La Hacienda",0.583690195874762,1,0.328330588743274,0,0.863057897254122,1,1.16093029726434,1,2,0,1,0,0,0,1,2
103,"7600110000000017210134","1783","Ciudad Capri","La Hacienda",0.32770650951443,0,0.200102089720486,0,0.245567184615512,0,0.195090557606188,0,0,0,1,1,0,1,1,0
104,"7600110000000017210132","1783","Ciudad Capri","La Hacienda",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
105,"7600110000000017250102","1790","El Gran Limonar","La Hacienda",4.67681074481074,5,4.44942246642246,4,4.19108974358974,4,4.74786324786324,5,7,6,5,3,0,1,1,3
106,"7600110000000017110211","1791","Unicentro Cali","El Ingenio",0.489172265188385,0,1.77312378040225,2,0.34621241472491,0,1.15439053124469,1,0,0,0,1,0,3,1,0
107,"7600110000000017110104","1791","Unicentro Cali","El Ingenio",2.56756776556776,3,4.12289072039072,4,3.00113053613053,3,4.00801331224606,4,3,1,5,3,4,5,0,5
108,"7600110000000017170122","1793","Ciudadela Pasoancho","El Ingenio",1.67261286120304,2,1.26336278998779,1,1.37956954020924,1,1.62063837007868,2,0,3,4,2,1,1,0,0
109,"7600110000000017170102","1793","Ciudadela Pasoancho","El Ingenio",0.424854042353461,0,0.777383846669885,1,0.408355035386614,0,0.657007250269489,1,0,1,0,1,0,1,0,0
110,"7600110000000017170111","1793","Ciudadela Pasoancho","El Ingenio",2.1083775149165,2,1.06123137945058,1,0.93499941107183,1,1.02783133322857,1,1,1,1,0,3,2,2,2
111,"7600110000000017170103","1793","Ciudadela Pasoancho","El Ingenio",0.480047628719526,0,1.29217711963347,1,1.35489254897063,1,1.74040252878547,2,2,0,1,2,0,5,0,4
112,"7600110000000017180112","1794","Prados del Limonar","La Hacienda",0.306607451011521,0,1.61062155346223,2,1.01580018414428,1,1.77880667048219,2,0,0,1,1,0,4,1,0
113,"7600110000000017180110","1794","Prados del Limonar","La Hacienda",0.581538786375302,1,0.395839517126077,0,0.547944480970822,1,0.221152800603419,0,1,0,1,0,0,1,0,0
114,"7600110000000017140138","1781","Mayapan - Las Vegas","El Ingenio",5.9225641025641,6,5.32495604395604,5,5.86945054945055,6,5.50358974358974,6,2,7,5,7,12,5,10,7
115,"7600110000000017140111","1781","Mayapan - Las Vegas","El Ingenio",2.87817105117105,3,2.75576312576312,3,3.174658008658,3,4.84475274725274,5,4,2,1,2,4,6,0,1
116,"7600110000000017140110","1781","Mayapan - Las Vegas","El Ingenio",1.11744796763536,1,0.739862316212116,1,1.40634710572804,1,1.37182825659108,1,3,1,0,2,0,1,3,3
117,"7600110000000017360525","1775","Lili","El Ingenio",3.66982272001502,4,3.8306853744546,4,3.13291125362093,3,3.83716117216117,4,4,4,5,3,6,2,6,1
118,"7600110000000017360514","1775","Lili","El Ingenio",1.45785718240374,1,1.42625615823055,1,2.9658981823617,3,2.26451660030233,2,3,5,2,2,2,1,2,1
119,"7600110000000017360511","1775","Lili","El Ingenio",6.21619047619047,6,5.80650314642622,6,4.12640109890109,4,6.48003663003662,6,4,11,4,3,4,5,6,3
120,"7600110000000017160719","1775","Lili","El Ingenio",3.89257109984033,4,3.69096742573665,4,2.72378040762656,3,4.02833333333333,4,4,6,5,2,2,3,8,5
121,"7600110000000017160738","1775","Lili","El Ingenio",0.424854042353461,0,0.581538786375302,1,0.468750939283444,0,0.547944480970822,1,0,1,0,1,0,0,1,0
122,"7600110000000017160718","1775","Lili","El Ingenio",1.04224804069328,1,0.590530713907878,1,0.806144448110561,1,0.498082570123168,0,0,0,0,0,3,0,0,0
123,"7600110000000017160735","1775","Lili","El Ingenio",0.17144355438528,0,0.144564256289461,0,0.244162654910363,0,0.0995683126958051,0,0,0,0,0,1,0,0,0
124,"7600110000000017160739","1775","Lili","El Ingenio",0.494810945740665,0,0.41765284396971,0,0.868494238251394,1,1.00357217298181,1,2,0,0,1,0,0,0,0
125,"7600110000000017360221","1775","Lili","El Ingenio",0.302426788795345,0,0.400069931493959,0,0.322245964738964,0,0.484156560195025,0,1,1,0,0,0,0,0,0
126,"7600110000000017360234","1775","Lili","El Ingenio",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
127,"7600110000000017360236","1775","Lili","El Ingenio",0.433874559216857,0,0.918828781036281,1,0.615442753338071,1,0.663815462666973,1,0,2,0,0,0,1,1,0
128,"7600110000000017360512","1775","Lili","El Ingenio",3.1516243542782,3,1.5840033022533,2,2.43382900824597,2,1.49515969321552,1,1,4,2,5,2,1,2,4
129,"7600110000000017360254","1775","Lili","El Ingenio",3.72019268338499,4,3.9319300741993,4,3.84558547008547,4,3.43468083028083,3,4,3,6,6,4,5,10,3
130,"7600110000000017160717","1775","Lili","El Ingenio",0.910372940703977,1,1.05583089244693,1,1.83847421120484,2,1.57549299138925,2,2,1,1,1,2,1,4,0
131,"7600110000000017160736","1775","Lili","El Ingenio",0.354516524459872,0,0.292464092514074,0,0.57870526823427,1,0.528085425380701,1,1,0,1,0,0,0,0,1
132,"7600110000000017360238","1775","Lili","El Ingenio",1.68917976042042,2,1.57939945248316,2,1.51272816153004,2,1.02058866926724,1,2,1,0,3,1,3,5,1
133,"7600110000000017360245","1775","Lili","El Ingenio",0.122287126439157,0,0.17144355438528,0,0.115055754816565,0,0.244162654910363,0,0,0,0,0,0,1,0,0
134,"7600110000000017360533","1775","Lili","El Ingenio",7.60576923076923,8,9.20461538461538,9,8.36615384615384,8,8.89538461538461,9,14,9,13,8,6,15,10,2
135,"7600110000000017360529","1775","Lili","El Ingenio",4.67101465201465,5,4.61005677655677,5,5.41084887334887,5,4.88266666666666,5,8,5,5,2,4,8,3,4
136,"7600110000000017360515","1775","Lili","El Ingenio",3.84909988729219,4,4.39959706959706,4,1.78717419162034,2,2.64287182760259,3,2,3,8,1,1,3,5,3
137,"7600110000000017360524","1775","Lili","El Ingenio",5.28108968808968,5,6.63300854700854,7,6.44703601953602,6,4.61742246642246,5,11,4,7,3,4,5,2,3
138,"7600110000000017360530","1775","Lili","El Ingenio",2.78655555555555,3,3.60802863802863,4,1.83098233032348,2,1.66768453174253,2,3,1,5,4,1,1,2,4
139,"7600110000000017360528","1775","Lili","El Ingenio",1.63376496278984,2,1.44727513927817,1,2.52678617928006,3,1.28977236011851,1,1,3,1,5,2,1,2,4
140,"7600110000000017360257","1775","Lili","El Ingenio",2.60877793805666,3,1.46752125609404,1,1.45960029221292,1,1.18270399045399,1,1,0,1,2,3,3,1,2
141,"7600110000000017360540","1775","Lili","El Ingenio",4.7728720766413,5,6.28337606837606,6,4.85602258852258,5,4.09654395604395,4,4,5,8,7,5,5,4,4
142,"7600110000000017360510","1775","Lili","El Ingenio",4.98633821733821,5,6.23424786324786,6,4.7881282051282,5,3.99794871794871,4,7,5,7,6,2,3,7,5
143,"7600110000000017360248","1775","Lili","El Ingenio",0.787225319938944,1,1.50692305785337,2,1.00758149802125,1,1.3100083910274,1,0,1,0,0,2,3,0,1
144,"7600110000000017360252","1775","Lili","El Ingenio",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
145,"7600110000000017320105","1778","Santa Anita - La Selva","La Hacienda",2.66110256410256,3,3.73203846153846,4,2.9848547008547,3,4.51161538461538,5,0,0,3,0,6,5,4,2
146,"7600110000000017320113","1778","Santa Anita - La Selva","La Hacienda",1.01408938355266,1,1.22445973182172,1,1.66208195557953,2,1.80753980158257,2,6,0,1,1,1,0,1,1
147,"7600110000000017320106","1778","Santa Anita - La Selva","La Hacienda",1.42557592522941,1,1.6121801560729,2,0.944025035566499,1,1.1563732202724,1,2,1,2,1,1,1,0,2
148,"7600110000000017320101","1778","Santa Anita - La Selva","La Hacienda",1.1129393785765,1,1.13367673478154,1,1.33627593222206,1,1.61864459311509,2,0,2,1,1,0,2,1,2
149,"7600110000000017320102","1778","Santa Anita - La Selva","La Hacienda",0.122287126439157,0,0.122287126439157,0,0.149224576572222,0,0.115055754816565,0,0,0,0,0,0,0,1,0
150,"7600110000000017320103","1778","Santa Anita - La Selva","La Hacienda",0.578115748701582,1,0.737910003147322,1,0.833853680061997,1,0.800251811125479,1,1,1,1,1,0,2,0,1
151,"7600110000000017310210","1778","Santa Anita - La Selva","La Hacienda",1.2792328607798,1,1.2250878469024,1,2.05458528965727,2,0.786071222294233,1,1,2,1,2,0,1,1,2
152,"7600110000000017310209","1778","Santa Anita - La Selva","La Hacienda",0.17144355438528,0,0.183180027753278,0,0.315718028068258,0,0.264334228405289,0,0,0,0,0,1,1,0,1
153,"7600110000000017310207","1778","Santa Anita - La Selva","La Hacienda",0.259000414766201,0,0.352783585328301,0,0.307666918603989,0,0.165704422149666,0,1,0,0,0,0,0,0,0
154,"7600110000000017310206","1778","Santa Anita - La Selva","La Hacienda",0.0964820595809935,0,0.259000414766201,0,0.42699662113763,0,0.307666918603989,0,0,1,0,0,0,0,0,0
155,"7600110000000017310205","1778","Santa Anita - La Selva","La Hacienda",4.19176373626373,4,2.54067216117216,3,2.24281043956043,2,2.63262853812853,3,1,5,4,3,2,0,1,3
156,"7600110000000017310211","1778","Santa Anita - La Selva","La Hacienda",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.149224576572222,0,0,0,0,0,0,0,0,1
157,"7600110000000017310201","1778","Santa Anita - La Selva","La Hacienda",0.17144355438528,0,0.144564256289461,0,0.244162654910363,0,0.0995683126958051,0,0,0,0,0,1,0,0,0
158,"7600110000000017310109","1778","Santa Anita - La Selva","La Hacienda",0.183180027753278,0,0.32770650951443,0,0.264334228405289,0,0.312950931189239,0,0,0,0,1,1,0,1,0
159,"7600110000000017310110","1778","Santa Anita - La Selva","La Hacienda",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
160,"7600110000000017310111","1778","Santa Anita - La Selva","La Hacienda",0.341455391805995,0,0.236183987931048,0,0.446676973846048,0,0.350215930634388,0,1,0,0,1,0,0,0,0
161,"7600110000000017310107","1778","Santa Anita - La Selva","La Hacienda",0.122287126439157,0,0.122287126439157,0,0.115685174630154,0,0.115685174630154,0,0,0,0,0,0,0,0,0
162,"7600110000000017310108","1778","Santa Anita - La Selva","La Hacienda",0.0964820595809935,0,0.259000414766201,0,0.42699662113763,0,0.307666918603989,0,0,1,0,0,0,0,0,0
